PAID,MONTH,N_SUBSCRIPTIONS,PRICE,PHONE_NUMBER,DAYS_FROM_PROMO,BOOKS_PAID,N_TRANSACTIONS,N_ITEMS,MAIL,SUBSCR_CANC,MARGIN,DAYS_BETWEEN_TRANSACTIONS,POINT_OF_SALE_BO,POINT_OF_SALE_MI,POINT_OF_SALE_RM,PAYMENT_TYPE_Card,PAYMENT_TYPE_Cash,PAYMENT_TYPE_Coupon,FAV_GENRE_Shojo,FAV_GENRE_Shonen,AGE_<10–14,AGE_15–21,AGE_22–30+,PROP_CONBINI_Alto,PROP_CONBINI_Basso,PROP_CONBINI_Medio
1.0,9,1,20.5,0,14,2,1,4,0,0,10.872909924160794,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,6,1,12.0,0,28,3,1,4,0,1,32.71447153998298,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,1,1,12.9,0,3,3,2,1,1,0,25.21471626805311,140,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,1,1,9.9,0,9,1,1,3,0,1,9.509485218370628,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,4,0,10.53,0,12,1,1,3,0,0,8.643863595392446,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,6,2,9.78,0,8,3,1,3,0,0,28.841448930435448,97,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,9,0,8.08,0,8,1,1,3,0,0,8.824284522395473,0,False,False,True,False,True,False,False,True,True,False,False,False,False,True
1.0,9,1,14.0,0,28,1,1,3,0,0,7.012341072622441,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1.0,9,0,9.97,0,17,5,2,3,0,0,70.21393846175037,178,True,False,False,True,False,False,False,True,False,False,True,False,True,False
0.0,1,0,9.31,0,16,3,1,3,0,0,28.841448930435448,17,True,False,False,True,False,False,False,True,False,True,False,False,False,True
0.0,7,0,17.73,0,18,3,1,4,0,0,32.33697810422441,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
0.0,6,1,10.08,0,10,8,3,1,0,1,73.69753364334085,187,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,10,0,12.6,0,8,1,1,3,0,0,12.7223151631296,0,False,False,True,True,False,False,False,True,True,False,False,False,False,True
1.0,1,3,18.4,0,16,5,2,4,0,3,56.10104460997248,243,False,False,True,True,False,False,False,True,True,False,False,False,False,True
1.0,8,1,8.93,0,30,3,1,2,0,0,31.777323302032848,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False
0.0,10,1,12.33,0,31,6,2,4,0,3,54.85390200225693,191,True,False,False,True,False,False,False,True,False,True,False,False,False,True
0.0,1,0,6.1,0,15,3,1,1,0,0,28.841448930435448,162,False,False,True,True,False,False,False,True,False,False,True,False,True,False
1.0,6,1,13.0,0,3,5,5,2,0,1,62.49512429780293,174,False,False,True,True,False,False,False,True,False,True,False,True,False,False
1.0,10,4,30.0,0,16,3,1,4,0,0,28.841448930435448,222,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,5,0,9.0,0,28,3,2,1,0,0,26.39075830956297,65,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,3,0,7.48,0,1,2,1,3,0,0,20.35974926693555,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1.0,8,1,16.9,0,1,3,1,2,0,0,28.841448930435448,183,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,7,1,10.12,0,18,3,1,3,0,0,28.841448930435448,142,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,5,1,11.01,0,10,3,1,4,0,0,28.841448930435448,258,False,False,True,True,False,False,False,True,False,False,True,True,False,False
1.0,8,0,12.23,0,17,7,3,3,0,0,86.839131214566,247,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,8,0,6.38,0,11,4,2,4,0,0,39.878090350282,265,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1.0,4,1,9.5,0,27,3,1,3,0,0,28.841448930435448,117,False,False,True,False,True,False,False,True,False,True,False,False,False,True
1.0,9,2,15.9,0,21,3,1,2,0,0,28.841448930435448,570,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,5,0,10.8,0,5,5,2,2,0,0,46.5940940735364,169,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,10.0,0,27,3,1,4,0,0,28.841448930435448,309,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,4,0,9.64,0,9,5,2,3,0,0,69.10544383625806,155,True,False,False,True,False,False,False,True,False,True,False,False,False,True
0.0,6,0,7.2,0,27,6,3,4,0,0,48.74001230721333,252,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,4,1,10.53,0,1,7,2,3,0,1,60.55152880266249,143,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,0,9.87,0,20,3,1,2,0,0,28.841448930435448,316,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,3,0,16.25,0,30,3,1,2,0,0,28.841448930435448,66,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,9,2,14.8,1,28,2,1,4,1,0,19.89413676722163,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,9,0,11.52,0,3,8,4,5,0,0,96.814489093187,265,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,6,1,12.44,0,20,1,1,1,0,2,13.4253285647262,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,0,8.44,0,30,5,2,2,0,0,46.89743491053984,160,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,8,1,9.69,0,31,3,1,3,0,0,28.841448930435448,97,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,5,1,12.9,0,27,3,1,3,0,0,28.841448930435448,32,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1.0,7,0,6.38,0,6,3,1,5,0,0,28.841448930435448,136,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1.0,8,1,16.61,0,11,3,1,3,1,0,31.00850154633873,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,8,2,7.01,0,17,3,1,5,0,0,24.25416838517566,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False
0.0,5,0,10.0,0,17,3,1,3,0,0,28.841448930435448,18,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1.0,6,1,12.0,0,29,3,1,4,0,0,28.841448930435448,40,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1.0,3,0,10.83,1,1,2,1,2,1,0,17.470056398980134,0,False,False,True,True,False,False,False,True,True,False,False,False,True,False
1.0,8,1,8.5,0,30,5,5,4,0,0,40.50956133508864,310,False,False,True,False,True,False,False,True,False,False,True,True,False,False
1.0,5,1,11.61,0,1,3,1,3,0,0,28.841448930435448,21,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1.0,10,2,8.22,0,5,3,1,2,0,0,28.841448930435448,44,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,6,2,11.71,0,4,2,1,3,0,3,19.756318485096358,0,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,8,3,12.9,0,15,1,1,3,0,0,10.49577739754369,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,5,0,16.9,0,29,3,1,1,0,0,28.841448930435448,119,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1.0,1,3,10.9,0,6,3,1,4,0,3,25.00497669766513,0,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1.0,10,3,13.0,0,9,3,1,3,0,0,28.841448930435448,191,True,False,False,True,False,False,True,False,False,True,False,False,False,True
0.0,9,1,11.72,0,18,3,1,4,0,0,28.841448930435448,107,True,False,False,True,False,False,False,True,False,True,False,True,False,False
0.0,4,0,13.8,0,7,3,1,2,0,0,28.841448930435448,79,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,9,0,10.88,0,5,5,2,3,0,0,48.25881183418399,162,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1.0,6,0,8.08,0,21,3,1,3,0,0,28.841448930435448,246,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.0,3,0,7.9,0,29,2,1,2,0,0,15.085658956286942,0,True,False,False,False,False,True,False,True,False,False,True,True,False,False
1.0,7,1,10.53,0,3,3,1,4,0,0,28.841448930435448,127,False,True,False,True,False,False,False,True,False,False,True,True,False,False
1.0,7,0,11.43,0,22,2,2,2,0,0,16.237054713813656,156,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,8,0,11.54,1,29,3,1,2,1,0,28.841448930435448,125,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,10,0,11.52,0,4,3,1,2,0,0,28.841448930435448,504,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,1,0,17.11,0,4,5,2,4,0,0,60.741516214770215,163,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,0,16.4,0,8,3,1,2,0,0,28.841448930435448,118,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,3,0,6.36,0,7,6,3,2,0,0,65.62400563263098,160,True,False,False,False,True,False,False,True,False,False,True,False,True,False
0.0,9,1,12.96,0,12,3,1,3,0,0,28.841448930435448,8,True,False,False,True,False,False,False,True,False,True,False,False,False,True
0.0,9,0,10.54,0,23,1,1,3,0,0,13.350663669752507,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,2,8.78,0,4,3,2,2,0,0,35.97756836189845,167,True,False,False,True,False,False,True,False,False,True,False,False,True,False
0.0,4,0,16.9,0,27,6,2,3,0,0,50.9889469251866,175,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,5,1,12.8,0,17,3,1,3,0,0,26.6813584700571,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,9,0,9.5,0,13,1,1,3,0,0,11.825260272983257,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.0,8,1,17.11,0,6,1,1,5,0,0,8.86585244524722,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,9,1,14.9,0,12,5,4,1,0,0,62.729004956273045,181,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,8,1,13.1,0,18,2,1,1,0,0,13.765238431777476,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,5,0,12.9,0,1,5,5,1,0,0,37.72450282094595,336,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,9,3,12.9,0,18,1,1,3,0,0,8.572273401688676,0,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1.0,1,0,0.5999999999999996,0,30,4,4,1,0,0,44.20597406448109,237,True,False,False,False,False,True,False,True,False,False,True,False,True,False
1.0,7,0,13.96,0,29,3,1,3,0,0,28.841448930435448,244,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0.0,9,1,16.4,0,4,3,1,3,0,0,28.841448930435448,112,False,False,True,True,False,False,False,True,False,False,True,False,False,True
1.0,9,0,9.5,0,5,3,1,2,0,0,28.841448930435448,73,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0.0,7,1,12.33,1,17,3,1,2,0,0,28.841448930435448,162,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,10,0,11.95,0,1,2,1,3,0,0,13.88376285173149,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,10,0,7.0,0,3,5,3,1,0,0,39.89612626868126,212,True,False,False,False,True,False,False,True,True,False,False,False,True,False
1.0,5,3,15.93,0,28,1,1,4,0,3,12.159368779082754,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,10,1,11.37,0,27,1,1,3,0,0,8.821299215532548,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,5,0,7.5,0,3,3,1,4,0,0,28.841448930435448,396,False,False,True,False,True,False,False,True,True,False,False,True,False,False
1.0,10,2,16.0,0,19,2,1,3,0,2,20.54369158533156,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,2,12.33,0,27,3,1,3,0,0,28.841448930435448,69,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,6,0,10.29,0,25,8,4,3,0,0,54.77673900421555,163,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,4,2,14.01,0,22,2,1,4,0,0,18.06167939339261,0,False,False,True,True,False,False,False,True,False,False,True,False,False,True
1.0,10,0,6.5,0,28,2,2,2,0,0,14.241485964829977,128,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1.0,9,2,10.8,0,9,3,1,2,0,0,28.841448930435448,22,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,6,0,10.0,0,9,2,1,4,0,0,18.06974061613112,0,False,False,True,False,True,False,False,True,True,False,False,True,False,False
1.0,10,2,14.85,1,4,1,1,3,1,1,9.584330747070396,0,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1.0,4,0,13.16,0,25,3,1,4,0,0,28.841448930435448,376,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1.0,3,1,19.27,0,20,3,1,4,0,1,34.40163788946953,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,9,1,11.7,0,10,2,1,2,0,0,21.10341442389256,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,0,13.05,0,1,1,1,3,0,0,12.101684939573722,0,False,False,True,True,False,False,False,True,True,False,False,False,False,True
1.0,7,1,11.79,0,25,3,1,2,0,0,28.841448930435448,5,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,7,0,12.15,0,1,2,1,4,0,0,22.778594692600848,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,1,21.18,0,30,1,1,5,0,3,10.220396380544642,0,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1.0,7,1,11.55,0,3,3,1,3,1,0,28.841448930435448,235,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,8,1,10.93,0,24,2,2,3,0,1,23.465940471825576,206,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1.0,9,3,12.99,0,7,3,1,2,0,0,28.841448930435448,12,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,0,5.1,0,29,3,1,2,1,0,28.841448930435448,44,True,False,False,True,False,False,True,False,True,False,False,False,True,False
0.0,5,0,8.0,0,9,3,1,4,0,0,28.841448930435448,135,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1.0,5,3,7.8,0,13,1,1,2,0,0,10.903308491522907,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,6,0,8.08,0,29,2,1,3,0,0,25.85413200784039,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1.0,7,2,16.84,0,29,8,3,3,0,0,73.48131146339654,129,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,9,0,13.92,0,13,2,1,2,0,0,18.98416601725141,0,True,False,False,False,False,True,False,True,True,False,False,True,False,False
1.0,9,2,12.96,0,17,3,1,2,0,0,28.841448930435448,355,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,4,0,13.58,0,27,5,2,4,0,0,59.33036280686264,234,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,5,0,8.08,0,30,1,1,2,0,0,8.21560408703646,0,True,False,False,False,True,False,False,True,True,False,False,False,True,False
1.0,10,0,10.7,0,26,4,2,2,0,0,32.97781192762733,107,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,3,1,11.35,0,30,1,1,3,0,0,9.95664736258599,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0.0,6,1,11.5,0,26,2,1,3,0,0,18.21512130002968,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0.0,8,0,16.84,0,6,3,1,4,0,0,28.841448930435448,109,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,0,8.93,0,1,1,1,6,0,0,9.56146574434996,0,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0.0,6,2,9.57,0,5,3,1,2,0,0,28.841448930435448,175,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,7,0,10.53,0,25,5,2,4,0,0,51.63681452409258,151,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0.0,6,0,8.18,0,4,2,1,2,0,0,13.037880182023073,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,0,9.31,0,13,3,1,2,0,0,28.841448930435448,97,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,6,1,13.6,0,15,2,1,2,1,3,20.62415443088011,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,4,1,8.9,0,23,5,4,2,0,0,48.31960390463597,130,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1.0,4,1,9.52,0,1,5,2,2,0,0,61.18140163899159,217,False,False,True,True,False,False,False,True,False,True,False,False,True,False
0.0,9,2,11.79,0,13,5,2,4,0,0,59.216321829530486,130,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,6,0,4.95,0,27,1,1,2,1,0,9.343879958072698,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,10,2,13.8,1,9,8,3,2,1,2,66.21575301607942,265,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,0,7.4,0,28,5,3,4,0,0,53.166896426078,151,False,False,True,True,False,False,False,True,True,False,False,True,False,False
1.0,3,0,5.5,0,30,1,1,2,0,0,8.596528227787203,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,10,1,7.0,0,19,8,3,3,0,2,91.54538822621588,82,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,1,0,10.9,0,26,3,1,2,0,0,28.841448930435448,11,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0.0,6,0,13.23,0,4,1,1,3,0,0,6.763080868600582,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,10,2,13.5,0,7,2,1,4,0,0,15.951327971424618,0,False,False,True,True,False,False,True,False,False,False,True,True,False,False
0.0,6,0,13.78,0,7,8,4,5,0,0,83.01742830619312,350,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,1,13.8,0,29,1,1,1,0,0,6.176780699514524,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,10,1,7.97,0,4,2,1,2,0,0,20.42409552052535,0,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0,5,0,12.48,0,3,3,1,2,0,0,40.80942183000518,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1.0,3,0,10.2,0,3,2,1,2,0,0,23.02299188576437,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,7,1,11.93,0,27,1,1,3,0,1,13.374505994793687,0,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,6,0,12.0,0,4,1,1,2,0,0,8.453207490002391,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.0,7,0,7.96,0,24,3,2,4,0,0,28.376728582231095,155,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,6,2,14.67,0,19,3,2,3,0,2,31.03422438876704,134,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,1,23.1,0,16,8,2,5,0,0,93.14086763581604,196,False,False,True,True,False,False,False,True,True,False,False,False,False,True
1.0,8,0,12.45,0,4,2,1,2,0,0,18.224622816199442,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,9,0,3.8999999999999995,0,1,3,1,3,0,0,28.841448930435448,51,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1.0,10,3,20.13,0,7,3,1,3,0,3,50.68840554670989,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,9,1,9.15,0,25,3,1,5,0,0,28.841448930435448,451,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,5,1,10.54,0,29,3,1,3,0,0,28.841448930435448,15,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,1,1,5.53,0,27,3,1,3,0,0,28.841448930435448,171,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,1,7.53,0,28,5,2,3,0,2,42.673194513797554,230,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,8,2,12.9,0,27,2,1,3,0,0,20.721358878549054,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1.0,10,2,7.47,0,1,3,1,2,0,0,28.841448930435448,90,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,4,0,10.4,0,26,5,2,2,0,2,62.858154477754,116,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0.0,5,0,11.14,0,14,2,1,2,0,0,15.234588609450206,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,1,10.9,0,23,3,1,2,0,0,28.841448930435448,80,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1.0,3,1,7.4,0,1,3,1,2,0,0,28.841448930435448,33,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,4,0,9.45,0,30,5,2,3,0,0,54.62725261363679,147,False,False,True,True,False,False,True,False,True,False,False,False,False,True
1.0,10,0,9.5,0,29,3,1,1,0,0,28.841448930435448,139,True,False,False,False,False,True,False,True,False,True,False,False,True,False
1.0,6,0,10.0,0,3,3,1,3,0,0,36.13784953504175,0,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.0,7,1,9.76,0,1,1,1,2,0,0,10.135141989737328,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,1,1,7.21,0,8,3,1,2,0,1,33.16187317309235,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,1,1,7.73,0,16,3,2,2,0,0,29.143404147189415,137,True,False,False,True,False,False,False,True,True,False,False,False,True,False
0.0,9,0,11.34,0,22,1,1,2,0,0,14.574254684703568,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,4,1,8.73,0,14,5,3,2,0,1,53.26054573241663,79,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,8,0,7.299999999999999,0,14,2,2,1,0,0,12.699288308307132,117,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0.0,9,0,17.4,0,23,3,1,6,0,0,28.841448930435448,381,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,0,8.0,0,27,1,1,2,0,0,9.571554908922835,0,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0.0,5,0,12.69,0,25,1,1,4,0,0,8.349920273653254,0,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,1,0,6.6,0,22,3,3,4,0,0,33.3077521466379,203,True,False,False,False,True,False,False,True,True,False,False,True,False,False
1.0,10,0,10.81,0,28,3,1,3,0,0,28.11215148432622,0,False,True,False,True,False,False,True,False,True,False,False,False,False,True
1.0,10,2,10.9,0,1,3,1,2,0,0,28.841448930435448,81,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,5,0,6.5,0,9,56,21,1,0,0,416.4892239923889,565,False,False,True,False,False,True,False,True,False,True,False,False,True,False
1.0,5,1,10.89,0,29,1,1,3,1,0,10.907851976243577,0,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,9,0,16.0,0,25,6,2,3,0,0,55.7300209634518,230,True,False,False,False,False,True,False,True,False,True,False,False,False,True
1.0,4,0,8.56,0,7,8,4,2,0,0,77.57027546992705,309,False,False,True,False,True,False,False,True,False,False,True,False,True,False
1.0,5,0,8.5,0,29,8,3,2,0,0,60.49278253236223,225,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1.0,7,1,9.95,0,21,3,2,2,0,0,38.32560346640295,141,False,False,True,True,False,False,False,True,False,True,False,False,True,False
0.0,1,0,6.13,0,5,1,1,2,0,0,11.189337462275226,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,1,4.07,0,8,5,2,3,0,0,51.37910027040395,203,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,6,3,9.44,0,14,1,1,3,0,0,11.554416462386996,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
0.0,5,0,19.89,0,8,3,1,6,0,0,28.841448930435448,11,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,0,9.5,0,27,23,13,1,0,0,225.24510255268808,487,True,False,False,False,False,True,False,True,False,False,True,False,True,False
1.0,7,1,9.1,0,27,5,2,3,0,1,68.06151129314861,174,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,6,2,17.7,0,23,4,2,4,0,0,23.189816460054985,339,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,0,7.1,0,19,5,2,1,0,0,43.05295388705442,183,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.0,10,2,9.44,0,29,3,1,2,0,1,27.138234788382093,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,5,0,11.9,0,28,4,1,4,0,0,39.42904952151228,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,4,0,10.4,0,25,5,2,2,0,0,56.17060848973553,168,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,8,3,8.56,0,18,3,2,2,0,0,30.64657820926176,114,False,False,True,False,True,False,False,True,False,False,True,False,True,False
1.0,1,0,9.1,0,18,3,1,5,0,0,28.841448930435448,3,False,True,False,True,False,False,False,True,False,False,True,False,False,True
1.0,10,1,10.44,0,29,3,1,2,0,0,28.841448930435448,148,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,1,7.83,0,10,5,3,3,0,1,59.85827935306368,177,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,10,0,8.5,0,27,3,1,2,0,0,28.841448930435448,72,False,True,False,False,True,False,True,False,False,True,False,False,True,False
1.0,8,1,13.59,0,4,3,1,2,0,0,28.841448930435448,133,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,1,13.0,0,26,3,1,3,0,0,29.220430036186926,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,1,0,8.38,1,8,3,1,2,1,0,28.841448930435448,74,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,4,0,12.5,0,18,3,1,1,0,0,28.841448930435448,136,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,5,1,15.5,1,10,3,1,2,1,1,24.740742402383965,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,10,1,6.5,0,19,47,17,1,0,1,508.5610405812994,340,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1.0,10,2,16.4,0,3,3,1,4,0,0,28.841448930435448,200,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,6,3,13.24,0,21,2,1,3,0,1,24.126617355142592,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,6,1,10.93,0,30,3,2,1,0,0,27.094684434779126,129,True,False,False,True,False,False,False,True,False,True,False,False,True,False
0.0,10,1,13.5,0,10,2,1,4,0,0,20.87760703705962,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,1,15.1,0,10,6,2,2,0,0,72.55460091924554,233,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,4,0,8.5,0,3,3,1,2,0,0,28.841448930435448,98,True,False,False,False,True,False,False,True,False,False,True,True,False,False
1.0,10,0,7.1,0,13,3,1,1,0,0,28.841448930435448,326,True,False,False,False,False,True,False,True,True,False,False,False,True,False
1.0,10,2,9.0,0,17,3,1,3,0,0,28.841448930435448,63,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1.0,7,1,6.93,0,30,3,2,1,0,0,18.66509612191807,147,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1.0,1,0,8.7,0,4,3,1,3,0,0,28.841448930435448,32,True,False,False,False,True,False,False,True,False,True,False,False,False,True
0.0,10,1,10.44,0,30,8,3,3,0,1,83.72269969895832,289,False,False,True,True,False,False,False,True,True,False,False,False,False,True
