N_SUBSCRIPTIONS,PRICE,DAYS_FROM_PROMO,N_TRANSACTIONS,N_ITEMS,SUBSCR_CANC,MARGIN,MONTH,DAYS_BETWEEN_TRANSACTIONS,PAYMENT_TYPE_Coupon,POINT_OF_SALE_MI,PHONE_NUMBER,MAIL,AGE_22–30+,PROP_CONBINI_Medio,POINT_OF_SALE_BO,AGE_15–21,PROP_CONBINI_Alto,PAYMENT_TYPE_Card,PAID
1,9.1,14,0.6931471805599453,3,1,3.3206962710277828,4,0,False,False,0,0,True,True,True,False,False,True,1
0,7.76,31,0.6931471805599453,2,0,3.3958983308067054,1,158,False,False,0,0,False,False,True,False,False,True,1
1,9.95,9,0.6931471805599453,2,0,3.3958983308067054,8,37,False,False,0,0,False,False,True,True,False,True,1
0,9.0,6,0.6931471805599453,1,0,2.487713807299926,1,0,False,False,0,0,False,False,True,False,False,True,1
1,10.24,25,0.6931471805599453,3,0,3.3958983308067054,1,170,False,False,0,0,False,False,True,False,False,True,1
1,8.65,11,0.6931471805599453,3,0,3.3958983308067054,1,253,False,False,0,0,False,True,True,False,False,True,1
2,19.61,29,0.6931471805599453,3,2,3.4234882420629895,7,0,False,False,1,1,True,False,True,False,False,True,1
0,6.799999999999999,31,1.0986122886681096,2,0,3.6044775285807447,10,158,False,True,0,0,False,False,False,True,False,False,1
1,12.5,7,0.6931471805599453,2,0,3.3958983308067054,3,32,False,False,1,1,False,False,True,False,False,True,1
1,8.4,17,0.6931471805599453,1,0,3.3958983308067054,3,85,False,False,0,0,False,False,False,True,False,True,1
0,8.08,17,0.6931471805599453,3,0,3.29031367285324,5,0,False,False,0,0,True,True,True,False,False,False,1
2,8.91,18,0.6931471805599453,2,0,3.3958983308067054,10,14,False,False,0,0,True,False,False,False,False,True,1
0,12.06,9,0.6931471805599453,2,0,2.3928714095098074,6,0,False,True,0,0,True,False,False,False,False,True,1
1,11.43,16,0.6931471805599453,3,0,2.5022969768675574,8,0,False,False,0,0,True,True,False,False,False,True,1
2,12.15,25,0.6931471805599453,3,0,3.3958983308067054,7,423,False,False,0,0,True,False,True,False,False,True,1
0,10.0,12,0.6931471805599453,3,0,2.571444192043977,6,0,False,False,0,0,False,True,True,True,False,False,1
0,9.5,31,1.6094379124341003,1,0,4.066963267789853,10,263,True,False,0,0,False,False,True,False,False,False,1
0,7.9,3,0.6931471805599453,3,0,2.020787095433045,3,0,True,False,0,0,False,False,False,True,True,False,1
0,10.53,26,0.6931471805599453,3,0,3.3958983308067054,8,218,False,False,0,0,False,True,True,False,False,True,0
0,9.1,9,0.6931471805599453,4,0,2.6042570474620867,6,0,False,False,0,0,True,False,True,False,True,True,1
0,8.59,24,1.791759469228055,3,0,4.138582931483382,4,170,False,False,0,0,False,True,True,True,False,True,1
1,9.68,29,1.0986122886681096,3,0,4.382141136039403,4,244,False,False,0,0,False,True,False,False,False,True,1
0,10.62,4,0.6931471805599453,5,0,3.3958983308067054,9,38,False,False,0,0,False,True,True,True,False,True,0
0,9.36,30,0.6931471805599453,2,0,2.340810438635855,3,0,False,False,0,0,False,False,True,True,False,True,1
0,13.0,5,1.0986122886681096,1,0,3.4852914360375986,6,125,False,True,0,0,False,False,False,False,False,False,0
0,6.6,4,0.6931471805599453,4,0,3.3958983308067054,4,487,False,False,0,0,False,False,True,True,True,False,1
0,5.6,29,0.6931471805599453,2,0,3.3958983308067054,3,124,False,False,0,0,False,False,False,False,True,False,1
0,14.0,10,0.6931471805599453,4,0,3.3958983308067054,5,224,False,False,0,0,False,False,True,True,True,False,1
0,7.9,10,0.6931471805599453,1,0,3.3958983308067054,7,101,True,False,0,0,False,False,True,False,False,False,1
1,6.7,19,0.6931471805599453,1,0,2.059779781818678,9,0,True,False,0,0,False,False,True,False,False,False,1
1,6.5,4,0.6931471805599453,3,0,2.56352675509728,8,0,True,False,0,0,False,False,True,True,True,False,1
0,7.5,30,0.6931471805599453,3,0,2.533897036924862,8,0,False,False,0,0,True,True,True,False,False,False,1
2,8.03,3,1.0986122886681096,2,2,3.7993725341734326,6,298,False,False,0,0,False,False,True,False,False,False,1
0,0.0999999999999996,29,0.6931471805599453,1,0,3.02642063329303,1,0,True,False,0,0,True,False,True,False,False,False,1
0,6.48,1,0.6931471805599453,3,0,3.3958983308067054,3,106,False,False,0,0,False,True,True,True,False,False,1
1,14.04,10,0.6931471805599453,2,0,3.3958983308067054,5,268,False,False,0,0,False,False,True,True,False,True,1
1,7.0,1,0.6931471805599453,2,0,3.3958983308067054,5,31,False,False,0,0,True,False,True,False,True,False,1
0,8.5,19,0.6931471805599453,1,0,2.524972012444012,1,0,False,False,0,0,False,False,True,False,False,True,1
0,9.8,27,0.6931471805599453,3,0,2.307044575883418,9,0,False,True,0,0,False,False,False,True,False,False,1
2,12.04,23,0.6931471805599453,2,0,3.3958983308067054,5,4,False,False,0,0,False,False,True,True,False,True,1
1,7.88,19,0.6931471805599453,2,0,2.4721849468283614,4,0,False,False,0,0,True,False,True,False,False,True,1
0,12.0,5,1.3862943611198906,3,0,3.524839519111613,6,187,False,True,0,0,False,False,False,True,True,False,1
1,11.5,26,1.0986122886681096,2,1,4.205980920911159,7,90,False,True,0,0,False,False,False,True,False,False,0
0,8.76,5,1.0986122886681096,2,0,4.463357578312727,4,176,False,False,0,0,False,False,True,True,False,False,1
1,12.9,3,1.0986122886681096,4,0,4.072445428463271,10,224,False,False,0,0,True,False,False,False,True,True,1
3,15.93,22,0.6931471805599453,3,1,2.6118027451529517,5,0,False,False,0,0,False,False,True,True,False,True,1
0,13.59,25,0.6931471805599453,3,0,3.3958983308067054,9,58,False,False,0,0,False,True,True,True,False,True,0
1,7.23,30,1.0986122886681096,2,0,3.056739882971158,10,203,False,False,0,0,False,False,True,True,False,False,1
2,7.7,22,1.6094379124341003,2,1,3.6567534988318506,1,280,False,False,0,0,False,False,True,True,False,True,1
3,16.84,6,0.6931471805599453,9,0,3.3958983308067054,9,53,False,False,0,0,False,False,False,True,True,True,1
0,10.4,24,0.6931471805599453,2,0,3.076840241095568,4,0,False,False,1,1,False,False,True,False,False,True,1
0,12.87,6,0.6931471805599453,3,0,2.522373107210949,5,0,False,True,0,0,True,True,False,False,False,True,0
2,7.5,29,2.1972245773362196,2,3,5.584469056546088,9,228,False,False,0,0,False,False,True,False,False,False,1
1,8.0,3,1.3862943611198906,2,0,3.815292741390487,3,201,False,False,0,0,False,False,True,True,True,True,1
0,8.2,13,0.6931471805599453,1,0,2.1985342811008306,1,0,False,False,0,0,False,False,False,True,False,True,1
1,9.03,16,1.0986122886681096,2,1,3.6669107816159707,4,138,False,False,0,0,False,False,False,True,False,True,1
2,11.9,30,1.0986122886681096,3,0,3.726917975995967,5,144,False,False,0,0,False,True,False,True,False,True,1
0,7.24,16,0.6931471805599453,2,0,2.6927727893844384,1,0,False,False,0,0,False,False,True,True,False,True,1
2,14.0,1,1.0986122886681096,4,0,4.195471102963839,10,151,False,True,0,0,True,False,False,False,True,True,1
0,6.7,25,0.6931471805599453,1,0,3.3958983308067054,9,78,True,False,1,1,False,False,True,False,False,False,1
1,9.64,12,1.3862943611198906,2,1,4.590564372251214,10,231,False,False,0,0,False,False,True,True,False,True,1
3,12.71,10,1.0986122886681096,4,4,2.6767393872658634,7,189,False,False,0,0,False,False,True,True,True,True,1
0,12.0,13,0.6931471805599453,1,0,2.3418441406523964,6,0,False,True,0,0,False,False,False,False,False,False,1
1,9.64,5,1.3862943611198906,3,0,3.148422253713371,4,200,False,False,0,0,False,True,False,False,False,True,1
0,17.3,4,0.6931471805599453,4,0,4.094503161046954,1,0,False,False,0,0,True,False,True,False,False,True,1
0,8.1,3,0.6931471805599453,2,0,3.4956944817072912,1,0,True,True,0,0,False,False,False,True,True,False,1
1,7.0,19,1.0986122886681096,3,0,4.0284761977570955,10,183,False,True,0,0,False,True,False,True,False,False,1
1,5.93,25,0.6931471805599453,2,0,3.3868423983350278,1,0,False,False,0,0,False,False,True,True,False,True,1
1,8.92,26,0.6931471805599453,3,0,2.3450877553670937,9,0,False,False,0,0,False,True,False,True,False,False,1
0,8.2,16,1.0986122886681096,4,0,4.087418083209859,1,163,False,False,0,0,False,False,True,True,True,False,1
0,12.4,30,0.6931471805599453,1,0,2.621880827439095,6,0,False,False,0,0,False,False,True,True,False,False,1
1,6.6,22,0.6931471805599453,3,0,2.37132779872793,1,0,False,False,0,0,True,True,True,False,False,False,1
1,13.6,9,0.6931471805599453,3,0,3.3958983308067054,6,148,False,False,0,0,False,True,False,True,False,True,1
3,10.7,22,1.0986122886681096,3,1,4.347448303707582,10,186,True,True,1,0,False,False,False,True,False,False,1
1,5.57,17,1.0986122886681096,3,1,3.7131056276948624,3,207,False,False,0,0,True,True,True,False,False,True,1
0,17.39,12,0.6931471805599453,3,0,3.3958983308067054,5,324,False,False,0,0,False,False,False,False,False,False,1
2,9.7,14,0.6931471805599453,3,3,2.2755615670852354,1,0,False,True,0,0,False,False,False,False,True,True,1
2,15.05,9,0.6931471805599453,4,1,3.1946497376875085,4,0,False,False,0,0,False,False,True,True,False,True,1
1,9.95,4,1.0986122886681096,2,0,4.233357247556983,4,238,False,False,0,0,False,False,True,True,False,True,1
0,8.56,1,0.6931471805599453,4,0,3.3958983308067054,5,97,False,False,0,0,False,False,True,True,True,False,1
0,7.5,6,0.6931471805599453,2,0,3.3958983308067054,5,156,False,False,0,0,False,False,True,True,False,False,1
0,9.5,3,0.6931471805599453,3,0,3.3958983308067054,4,18,True,False,0,0,False,False,True,False,True,False,1
1,6.5,29,0.6931471805599453,2,1,3.081122388507013,5,0,False,False,0,0,True,False,False,False,False,False,1
0,9.1,18,0.6931471805599453,2,0,3.3958983308067054,4,27,False,True,0,0,False,False,False,False,False,True,0
0,10.0,5,0.6931471805599453,3,0,3.3958983308067054,5,91,True,False,0,0,False,True,True,False,False,False,0
1,9.09,29,0.6931471805599453,2,0,3.3958983308067054,3,298,False,True,1,1,False,False,False,False,False,True,1
0,6.0,23,0.6931471805599453,3,0,3.10212233041744,1,0,False,False,0,0,True,True,True,False,False,False,1
3,12.74,19,0.6931471805599453,3,1,2.5579179913959975,9,0,False,False,0,0,True,True,True,False,False,True,1
0,10.7,30,1.3862943611198906,3,0,3.981667698722428,3,284,True,False,0,0,False,True,False,True,False,False,1
1,12.6,30,0.6931471805599453,2,0,3.3958983308067054,5,23,False,False,0,0,False,False,True,True,False,True,1
0,6.6,19,5.159055299214529,2,0,7.384176645717128,1,868,True,False,0,0,True,False,True,False,True,False,1
0,9.42,21,0.6931471805599453,3,0,2.3144644742935436,8,0,False,False,0,0,True,False,True,False,True,True,1
1,9.5,6,0.6931471805599453,2,0,3.3958983308067054,10,137,False,False,0,0,True,False,True,False,False,False,1
1,11.38,22,0.6931471805599453,4,0,2.7889512941209946,7,0,False,False,0,0,False,True,True,False,False,True,1
2,8.9,26,0.6931471805599453,2,1,3.6484607453313536,5,0,False,False,0,0,False,False,True,True,False,True,1
0,13.0,23,0.6931471805599453,2,0,3.3958983308067054,6,180,False,False,0,0,False,False,True,False,False,False,0
0,15.47,22,0.6931471805599453,5,0,3.3958983308067054,3,58,False,False,0,0,False,True,False,True,False,True,1
1,11.5,7,0.6931471805599453,2,1,3.0006055068238764,8,0,False,True,0,0,True,False,False,False,False,False,0
1,7.0,28,1.0986122886681096,3,0,4.151996487938914,4,112,False,False,0,0,False,True,True,True,False,True,1
2,12.15,16,0.6931471805599453,5,2,3.203675874288652,7,0,False,False,0,0,True,True,True,False,False,True,1
1,9.09,1,0.6931471805599453,3,0,3.3958983308067054,6,162,False,False,0,0,True,False,False,False,True,True,1
1,11.88,22,0.6931471805599453,3,0,3.3958983308067054,4,314,False,False,0,0,False,True,True,True,False,True,1
0,14.0,24,1.0986122886681096,3,0,4.1587965309063275,5,183,True,False,0,1,False,True,True,True,False,False,0
2,7.9,4,0.6931471805599453,2,0,3.3958983308067054,6,254,False,False,0,0,False,False,True,True,False,True,1
0,15.02,9,0.6931471805599453,3,0,3.200997003649862,6,0,False,False,0,0,False,False,True,False,False,True,1
1,6.5,22,2.302585092994046,2,1,5.181802446300249,10,300,True,False,0,0,False,False,False,True,True,False,1
1,7.83,24,0.6931471805599453,4,0,3.3958983308067054,1,283,False,False,0,0,False,False,True,False,True,True,1
0,6.0,1,0.6931471805599453,2,0,3.1170244792128123,1,0,False,False,0,0,False,False,True,False,False,False,1
1,24.9,24,0.6931471805599453,2,0,3.3958983308067054,9,259,False,False,0,0,False,False,True,False,False,True,1
2,8.99,31,0.6931471805599453,4,4,2.495340736032664,7,0,False,False,0,0,False,False,True,True,True,True,1
3,18.7,1,0.6931471805599453,3,0,3.3958983308067054,7,140,False,True,0,0,False,False,False,True,False,True,1
0,7.25,30,0.6931471805599453,2,0,2.146210343300076,8,0,False,False,0,0,False,False,False,True,False,True,1
0,12.9,11,1.0986122886681096,1,0,3.1490317898543307,5,188,False,False,0,0,True,False,True,False,False,True,1
0,18.18,27,1.0986122886681096,5,0,4.209892977677232,8,124,False,False,0,0,False,True,True,False,False,True,1
2,14.34,3,0.6931471805599453,3,2,3.2947390843227593,4,0,False,False,0,0,False,True,True,True,False,True,1
0,7.5,5,1.0986122886681096,4,0,3.3352149470770427,1,135,False,False,0,0,True,False,True,False,True,False,1
0,9.5,3,0.6931471805599453,3,0,3.3958983308067054,6,198,False,False,0,0,False,False,True,False,True,False,1
0,9.45,21,1.0986122886681096,2,0,4.196161175158035,5,153,False,False,0,0,False,False,True,True,False,True,1
1,9.61,7,0.6931471805599453,2,0,3.3958983308067054,5,96,False,False,0,0,False,False,True,True,False,True,1
1,6.950000000000001,30,1.3862943611198906,3,0,4.029888293050886,3,127,False,False,0,0,False,True,True,True,False,True,1
1,16.53,21,0.6931471805599453,3,0,2.513502849018362,8,0,False,False,0,0,False,False,True,True,False,True,1
0,8.0,1,0.6931471805599453,3,2,3.20869212778397,1,0,False,False,0,0,False,True,False,True,False,False,1
2,15.2,22,1.0986122886681096,3,0,3.908722977292856,10,156,False,False,0,0,False,True,True,True,False,True,1
1,15.9,30,0.6931471805599453,2,0,2.3131488376792113,9,0,False,False,0,0,False,False,True,True,True,True,1
0,7.23,29,1.0986122886681096,2,0,3.4607481308339714,10,157,False,False,0,0,True,False,True,False,False,False,1
0,11.33,27,1.0986122886681096,4,0,4.403693079249339,8,139,False,False,0,0,True,False,True,False,True,False,1
1,5.0,1,0.6931471805599453,1,1,2.634286711277262,3,0,True,False,1,1,False,False,True,True,False,False,1
1,14.04,3,0.6931471805599453,2,0,3.3958983308067054,5,202,False,False,0,0,True,False,False,False,False,True,1
1,10.9,31,1.3862943611198906,3,1,4.174824178325306,10,243,False,False,0,0,False,True,True,False,False,True,1
2,13.77,17,0.6931471805599453,3,0,3.3958983308067054,7,156,False,False,0,0,False,False,True,True,False,True,1
1,11.01,28,0.6931471805599453,2,0,3.3958983308067054,5,312,False,False,0,0,False,False,True,True,False,True,1
0,11.0,12,1.0986122886681096,2,0,3.252513075241349,6,192,False,False,0,0,False,False,False,False,True,False,1
1,8.31,16,1.0986122886681096,2,3,4.295097972321692,7,190,False,True,1,1,False,False,False,True,False,True,1
1,8.88,30,0.6931471805599453,2,1,2.2503271472627127,3,0,False,False,0,0,False,False,False,True,False,True,1
2,8.93,6,1.3862943611198906,2,0,3.432938821037053,4,183,False,False,0,0,False,False,True,True,False,True,1
1,12.93,31,0.6931471805599453,2,0,2.6085114130265463,8,0,False,False,1,1,False,False,True,True,False,True,1
0,8.93,3,0.6931471805599453,2,0,2.4869226841105276,9,0,False,False,0,0,False,False,True,False,False,False,1
3,16.61,22,1.6094379124341003,3,3,4.129019370868013,8,246,False,True,0,0,False,True,False,False,False,True,1
0,6.5,1,2.4849066497880004,1,0,5.338524171156835,3,264,True,False,1,1,False,False,True,True,False,False,1
1,10.0,25,0.6931471805599453,3,0,3.6667088003403756,9,0,True,False,0,0,False,True,True,False,False,False,0
1,11.99,14,0.6931471805599453,2,0,3.3958983308067054,5,397,False,True,0,0,True,False,False,False,False,True,1
0,11.0,31,0.6931471805599453,1,0,2.2348796022567345,5,0,True,False,0,0,False,False,True,True,False,False,1
2,15.35,3,0.6931471805599453,3,4,3.6455152309864354,9,0,False,False,0,0,False,True,True,True,False,True,1
2,13.77,22,1.0986122886681096,5,3,4.258210872411019,7,133,False,False,0,0,True,True,True,False,False,True,1
0,8.5,19,0.6931471805599453,3,0,2.495785968381823,10,0,False,False,0,0,False,True,True,True,False,False,1
0,9.5,17,0.6931471805599453,1,0,3.3958983308067054,6,52,False,False,0,0,False,False,True,True,False,False,1
0,7.28,31,0.6931471805599453,3,0,3.3958983308067054,3,86,False,False,0,0,False,True,True,False,False,True,1
0,7.23,31,0.6931471805599453,5,0,3.3958983308067054,7,301,False,False,0,0,False,False,False,True,True,False,1
0,8.08,6,1.3862943611198906,3,0,3.8556836061897926,5,195,False,False,0,0,False,True,False,False,False,False,1
2,13.52,15,0.6931471805599453,3,3,1.9383698596568508,5,0,False,False,0,0,False,False,True,True,False,True,1
3,11.68,31,0.6931471805599453,5,0,3.3958983308067054,5,22,False,True,0,0,False,True,False,True,False,True,1
2,13.37,7,1.0986122886681096,3,2,3.9870816122649733,9,241,False,False,0,0,False,True,True,True,False,True,1
0,6.4,30,0.6931471805599453,3,0,2.495064939383463,1,0,True,False,0,0,False,True,True,True,False,False,1
0,6.7,28,1.3862943611198906,2,0,3.9085809878052955,3,299,False,False,0,0,True,False,True,False,False,False,1
1,8.08,28,1.0986122886681096,2,2,3.8522550810925416,9,117,False,False,0,0,False,False,True,True,False,False,1
0,12.0,30,0.6931471805599453,3,0,3.3958983308067054,10,77,False,False,0,0,True,True,True,False,False,False,0
2,11.61,3,1.3862943611198906,2,0,4.617838662070243,6,237,False,False,0,0,False,False,True,True,False,True,1
0,7.6,3,1.3862943611198906,4,0,4.553504327275635,3,291,False,False,0,0,False,False,True,False,True,True,1
1,9.5,1,0.6931471805599453,2,0,3.1510353372576243,9,0,False,False,0,0,False,False,False,True,False,False,1
2,16.2,28,0.6931471805599453,5,0,2.6217620445351164,9,0,False,False,0,0,True,True,True,False,False,True,1
2,17.73,23,1.3862943611198906,3,3,4.4971227959816344,8,176,False,True,0,0,False,False,False,True,False,True,1
1,9.57,12,0.6931471805599453,5,0,2.815352317694036,9,0,False,True,0,1,False,True,False,False,False,True,0
0,11.96,20,1.3862943611198906,3,0,4.2321658343525606,9,206,False,True,0,0,False,True,False,False,False,True,1
0,10.62,1,1.3862943611198906,4,0,3.34924390768927,4,95,False,False,0,0,False,False,True,False,True,True,1
0,10.4,28,0.6931471805599453,3,0,2.1277548528074934,4,0,False,False,0,0,False,True,True,True,False,False,1
0,14.19,13,0.6931471805599453,3,0,2.398421702555483,10,0,False,False,0,0,True,False,True,False,False,True,1
1,11.5,27,0.6931471805599453,4,0,2.1293878066568377,9,0,False,False,0,1,True,False,True,False,True,True,0
0,6.6,5,0.6931471805599453,6,0,3.3958983308067054,1,151,False,False,0,0,False,False,False,True,True,False,1
1,8.15,3,0.6931471805599453,2,0,3.3958983308067054,7,63,False,False,0,0,True,False,True,False,False,True,1
0,14.04,16,0.6931471805599453,3,0,3.3958983308067054,5,148,False,False,0,0,False,True,True,True,False,True,1
1,9.31,3,0.6931471805599453,3,0,2.2186283041802857,6,0,False,False,0,0,False,False,True,True,False,False,1
0,12.0,29,1.3862943611198906,3,0,3.1422518296257023,6,233,False,False,0,0,False,False,True,False,True,False,1
0,7.8,24,0.6931471805599453,2,0,2.5776061171329236,4,0,False,False,0,0,False,False,True,True,False,False,1
1,6.950000000000001,31,0.6931471805599453,4,1,2.1616350769595307,3,0,False,False,0,0,False,False,True,True,True,True,1
1,7.0,10,0.6931471805599453,2,1,2.1915321097486955,4,0,False,False,0,0,False,False,True,False,False,False,1
1,9.0,27,1.0986122886681096,2,0,3.6811533603730835,6,129,False,False,0,0,False,False,True,True,False,False,1
1,16.96,4,0.6931471805599453,3,3,2.1819669055801896,6,0,False,False,0,0,False,False,True,True,False,True,0
0,10.1,30,0.6931471805599453,2,0,3.3958983308067054,1,95,False,True,0,0,False,False,False,True,False,False,1
0,13.0,29,0.6931471805599453,3,0,3.3958983308067054,9,27,False,True,0,0,False,True,False,False,False,False,1
0,12.08,28,0.6931471805599453,4,0,3.3958983308067054,8,351,False,False,0,0,False,False,True,True,True,True,1
3,12.12,1,0.6931471805599453,2,0,3.3958983308067054,10,224,False,False,0,0,False,False,True,True,False,True,1
1,6.950000000000001,1,0.6931471805599453,3,0,3.3958983308067054,3,42,False,True,0,0,True,False,False,False,False,True,1
0,14.1,10,1.3862943611198906,2,0,4.1048506939258464,5,302,False,False,0,0,False,False,True,False,False,False,1
0,7.73,1,0.6931471805599453,2,0,3.3958983308067054,1,173,False,True,0,0,False,False,False,True,False,True,1
0,12.0,6,1.3862943611198906,3,0,3.9127810878441696,6,318,False,False,0,0,True,True,True,False,False,False,1
0,10.9,3,0.6931471805599453,3,0,2.2010491290299585,3,0,False,False,0,0,False,True,True,True,False,True,1
0,10.8,7,1.3862943611198906,2,0,3.535841031574714,10,197,False,False,0,0,False,False,True,True,True,True,0
2,12.9,27,1.0986122886681096,5,0,3.8174174764323534,1,253,False,False,0,0,False,True,True,False,False,True,1
2,10.9,28,0.6931471805599453,3,0,3.3958983308067054,10,158,False,False,0,0,True,True,True,False,False,True,1
0,7.1,11,0.6931471805599453,2,0,2.541496939938001,4,0,False,False,0,0,False,False,True,True,False,False,1
1,14.94,17,0.6931471805599453,4,0,3.3958983308067054,9,0,False,False,0,0,False,False,True,True,True,True,0
2,15.21,28,0.6931471805599453,4,0,2.6108254614277158,7,0,False,False,0,0,False,True,False,True,False,True,1
1,6.55,13,0.6931471805599453,2,0,2.5362632507011305,3,0,False,False,0,0,False,False,True,True,False,True,1
0,8.0,1,0.6931471805599453,3,0,3.647094722582327,4,0,False,False,0,0,False,True,True,False,False,False,1
1,14.49,30,0.6931471805599453,4,0,3.3958983308067054,7,299,False,False,1,1,False,False,True,False,True,True,1
2,15.23,22,0.6931471805599453,5,0,3.3958983308067054,1,336,False,False,0,0,False,True,True,True,False,True,1
2,23.9,26,0.6931471805599453,6,3,2.2649190759047215,9,0,False,False,0,0,False,True,True,True,False,True,1
0,10.98,6,1.0986122886681096,2,0,3.90778695959543,4,208,False,False,0,0,False,False,False,False,False,True,1
0,10.0,27,1.0986122886681096,4,0,3.9932319440828947,10,194,False,True,0,0,False,True,False,True,False,False,1
1,9.78,1,0.6931471805599453,3,0,3.3958983308067054,5,27,False,False,0,0,False,True,False,True,False,True,1
0,8.0,9,0.6931471805599453,2,0,3.3958983308067054,5,352,False,False,0,0,False,False,True,False,False,False,1
0,6.4,3,0.6931471805599453,3,0,3.3958983308067054,1,501,True,False,0,0,False,True,True,True,False,False,1
0,8.5,14,1.9459101490553132,2,0,3.706435774726384,9,371,False,False,0,0,False,False,True,True,True,False,1
3,13.9,28,0.6931471805599453,2,0,3.3958983308067054,10,335,False,False,0,0,True,False,True,False,True,True,1
0,12.0,28,0.6931471805599453,2,0,3.3958983308067054,6,44,False,True,0,0,False,False,False,True,False,True,0
0,10.4,28,0.6931471805599453,3,0,2.37441067439971,4,0,False,False,0,0,True,True,True,False,False,False,1
0,7.96,27,0.6931471805599453,1,0,3.3958983308067054,7,198,False,False,0,0,False,False,False,False,False,False,1
1,12.1,21,0.6931471805599453,2,0,3.3958983308067054,8,178,False,True,0,0,False,False,False,True,True,True,1
2,13.59,16,0.6931471805599453,3,0,3.3958983308067054,9,253,False,False,1,1,False,True,True,True,False,True,1
0,8.0,25,0.6931471805599453,1,0,3.3958983308067054,1,30,False,False,0,0,False,False,True,True,False,False,1
1,7.65,30,0.6931471805599453,1,0,3.3958983308067054,10,491,False,False,0,0,False,False,False,False,False,False,1
0,11.92,18,0.6931471805599453,3,0,3.213358254307736,9,0,False,False,0,0,False,True,True,False,False,True,0
0,8.5,11,1.0986122886681096,2,0,3.7427107719813173,4,200,False,False,0,1,False,False,True,True,False,False,1
1,9.1,28,0.6931471805599453,2,1,2.4883888467431197,9,0,False,False,0,0,False,False,True,True,False,False,1
0,9.5,11,1.0986122886681096,2,0,3.534060304088092,4,50,True,False,0,0,False,False,True,True,True,False,1
2,17.5,21,0.6931471805599453,2,2,2.2527837789801284,7,0,False,False,1,1,False,False,True,True,False,True,1
0,19.08,4,0.6931471805599453,5,0,3.3958983308067054,10,158,False,False,0,0,False,False,True,False,False,True,0
0,6.0,14,0.6931471805599453,4,0,2.458480599776458,1,0,False,True,0,0,False,False,False,True,True,False,1
0,6.5,24,1.0986122886681096,3,0,3.6165567558942273,4,139,False,True,0,0,False,True,False,False,False,False,0
1,10.47,26,0.6931471805599453,3,0,2.972477144341675,8,0,False,False,0,0,False,True,True,True,False,True,1
1,11.58,1,0.6931471805599453,5,0,3.3958983308067054,3,356,False,False,1,1,False,False,False,True,True,True,1
2,15.93,5,0.6931471805599453,4,0,2.7691961272410164,9,0,False,False,0,0,False,False,True,True,False,True,0
1,10.0,30,0.6931471805599453,4,0,3.3958983308067054,5,265,False,False,0,0,False,False,True,True,True,False,1
0,9.31,16,0.6931471805599453,1,0,3.3958983308067054,6,120,False,True,0,0,False,False,False,False,False,False,1
0,9.5,29,1.3862943611198906,3,0,3.328929111984887,6,147,False,False,0,0,False,False,True,False,True,False,1
0,6.5,3,0.6931471805599453,1,0,3.3958983308067054,5,374,True,False,0,0,False,False,True,True,False,False,1
0,9.2,16,0.6931471805599453,5,0,2.3327496178557436,1,0,False,False,0,0,True,True,True,False,False,True,1
1,13.05,17,0.6931471805599453,5,0,3.3958983308067054,7,116,False,False,0,0,False,True,True,True,False,True,1
1,10.6,17,1.0986122886681096,1,0,3.7226304633490033,7,45,False,True,0,0,False,False,False,True,False,True,1
1,5.8,20,1.0986122886681096,2,0,3.467814686840275,3,219,False,False,0,0,False,False,True,True,False,False,1
1,8.0,26,1.0986122886681096,2,0,3.562171539882402,5,99,False,False,0,0,False,False,True,True,True,False,1
1,12.78,31,0.6931471805599453,3,0,3.3958983308067054,7,39,False,False,0,0,False,True,True,True,False,True,1
0,11.0,3,0.6931471805599453,2,0,2.754894051261011,9,0,True,False,0,0,True,False,True,False,True,False,1
1,8.62,1,1.0986122886681096,4,0,3.5509883895973764,1,51,False,False,0,0,False,False,True,True,True,True,1
1,14.0,13,0.6931471805599453,2,0,3.3958983308067054,9,38,False,False,0,0,False,False,True,True,False,False,1
0,13.4,14,0.6931471805599453,4,0,3.3958983308067054,6,11,False,True,1,0,False,True,False,True,False,True,1
3,9.44,26,1.0986122886681096,1,1,4.125245821907614,9,196,False,False,0,0,True,False,True,False,False,True,1
1,16.9,5,0.6931471805599453,2,0,3.3958983308067054,9,120,False,False,0,0,True,False,True,False,False,True,1
2,18.7,9,0.6931471805599453,4,0,2.853332881066047,7,0,False,True,1,1,False,True,False,False,False,True,1
0,8.5,10,0.6931471805599453,5,0,3.370854790208996,1,0,False,False,1,1,False,False,True,False,True,True,1
1,8.03,28,0.6931471805599453,3,0,3.3958983308067054,1,14,False,False,0,0,False,True,True,True,False,True,1
0,10.3,19,0.6931471805599453,2,0,3.3958983308067054,5,190,False,False,0,0,False,False,True,True,False,True,1
0,12.5,26,1.791759469228055,3,0,3.448886722509093,9,394,True,False,0,0,True,False,True,False,True,False,1
1,14.67,4,0.6931471805599453,3,1,3.1922526217219445,7,0,False,False,0,0,False,False,True,False,False,True,1
1,14.89,12,0.6931471805599453,6,0,3.0618918762845966,8,0,False,False,0,0,False,False,True,True,True,True,1
1,13.59,28,0.6931471805599453,2,0,3.3958983308067054,9,29,False,False,0,0,False,False,True,False,False,True,1
0,9.0,6,0.6931471805599453,1,0,3.3958983308067054,10,118,False,False,0,0,False,False,True,True,False,False,1
